Implemented,Source Instance,Source Port,Destination Instance,Destination Port,Type,Interface Type,Enable Connection
x,,0,europa.u_aipu.u_lpddr_p_ppp_1,i_lpddr_axi_m_arregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_1,i_lpddr_axi_m_awregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_1,i_lpddr_axi_m_awuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_1,i_lpddr_axi_m_wuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_1,i_lpddr_axi_m_aruser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_2,i_lpddr_axi_m_arregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_2,i_lpddr_axi_m_awregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_2,i_lpddr_axi_m_awuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_2,i_lpddr_axi_m_wuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_2,i_lpddr_axi_m_aruser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_3,i_lpddr_axi_m_arregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_3,i_lpddr_axi_m_awregion,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_3,i_lpddr_axi_m_awuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_3,i_lpddr_axi_m_wuser,,,N/A
x,,0,europa.u_aipu.u_lpddr_p_ppp_3,i_lpddr_axi_m_aruser,,,N/A
,,,,,,,
x,,0,u_aipu.u_noc_top,i_aic_0_init_lt_axi_s_awqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_1_init_lt_axi_s_awqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_2_init_lt_axi_s_awqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_3_init_lt_axi_s_awqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_4_init_lt_axi_s_awqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_5_init_lt_axi_s_awqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_6_init_lt_axi_s_awqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_7_init_lt_axi_s_awqos,,,N/A
,,,,,,,
x,,0,u_aipu.u_noc_top,i_aic_0_init_lt_axi_s_arqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_1_init_lt_axi_s_arqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_2_init_lt_axi_s_arqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_3_init_lt_axi_s_arqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_4_init_lt_axi_s_arqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_5_init_lt_axi_s_arqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_6_init_lt_axi_s_arqos,,,N/A
x,,0,u_aipu.u_noc_top,i_aic_7_init_lt_axi_s_arqos,,,N/A
,,,,,,,
x,,0,europa.u_aipu.u_pcie_p,i_pcie_init_mt_axi_buser,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_init_mt_axi_ruser,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_mt_axi_awregion,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_mt_axi_awuser,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_mt_axi_wuser,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_mt_axi_arregion,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_mt_axi_aruser,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_cfg_dbi_axi_awregion,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_cfg_dbi_axi_awuser,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_cfg_dbi_axi_wuser,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_cfg_dbi_axi_arregion,,,N/A
x,,0,europa.u_aipu.u_pcie_p,i_pcie_targ_cfg_dbi_axi_aruser,,,N/A
,,,,,,,
x,,14,u_aipu.u_pve_p_0,i_hart_base,,,N/A
x,,0,u_aipu.u_pve_p_0,i_ctrlo_axi_m_buser,,,N/A
x,,0,u_aipu.u_pve_p_0,i_ctrlo_axi_m_ruser,,,N/A
x,,0,u_aipu.u_pve_p_0,i_ctrli_axi_s_awregion,,,N/A
x,,0,u_aipu.u_pve_p_0,i_ctrli_axi_s_awuser,,,N/A
x,,0,u_aipu.u_pve_p_0,i_ctrli_axi_s_wuser,,,N/A
x,,0,u_aipu.u_pve_p_0,i_ctrli_axi_s_arregion,,,N/A
x,,0,u_aipu.u_pve_p_0,i_ctrli_axi_s_aruser,,,N/A
x,,0,u_aipu.u_pve_p_0,i_dma_axi_m_buser,,,N/A
x,,0,u_aipu.u_pve_p_0,i_dma_axi_m_ruser,,,N/A
,,,,,,,
x,,22,u_aipu.u_pve_p_1,i_hart_base,,,N/A
x,,0,u_aipu.u_pve_p_1,i_ctrlo_axi_m_buser,,,N/A
x,,0,u_aipu.u_pve_p_1,i_ctrlo_axi_m_ruser,,,N/A
x,,0,u_aipu.u_pve_p_1,i_ctrli_axi_s_awregion,,,N/A
x,,0,u_aipu.u_pve_p_1,i_ctrli_axi_s_awuser,,,N/A
x,,0,u_aipu.u_pve_p_1,i_ctrli_axi_s_wuser,,,N/A
x,,0,u_aipu.u_pve_p_1,i_ctrli_axi_s_arregion,,,N/A
x,,0,u_aipu.u_pve_p_1,i_ctrli_axi_s_aruser,,,N/A
x,,0,u_aipu.u_pve_p_1,i_dma_axi_m_buser,,,N/A
x,,0,u_aipu.u_pve_p_1,i_dma_axi_m_ruser,,,N/A
,,,,,,,
x,,0,europa.u_aipu.u_soc_mgmt_p,i_lt_axi_m_buser,,,N/A
x,,0,europa.u_aipu.u_soc_mgmt_p,i_lt_axi_m_ruser,,,N/A
x,,0,europa.u_aipu.u_soc_mgmt_p,i_lt_axi_s_awregion,,,N/A
x,,0,europa.u_aipu.u_soc_mgmt_p,i_lt_axi_s_awuser,,,N/A
x,,0,europa.u_aipu.u_soc_mgmt_p,i_lt_axi_s_wuser,,,N/A
x,,0,europa.u_aipu.u_soc_mgmt_p,i_lt_axi_s_arregion,,,N/A
x,,0,europa.u_aipu.u_soc_mgmt_p,i_lt_axi_s_aruser,,,N/A
,,,,,,,
x,,0,europa.u_aipu.u_soc_periph_p,i_lt_axi_s_awregion,,,N/A
x,,0,europa.u_aipu.u_soc_periph_p,i_lt_axi_s_awuser,,,N/A
x,,0,europa.u_aipu.u_soc_periph_p,i_lt_axi_s_wuser,,,N/A
x,,0,europa.u_aipu.u_soc_periph_p,i_lt_axi_s_aruser,,,N/A
x,,0,europa.u_aipu.u_soc_periph_p,i_lt_axi_m_buser,,,N/A
x,,0,europa.u_aipu.u_soc_periph_p,i_lt_axi_m_ruser,,,N/A
x,,0,europa.u_aipu.u_soc_periph_p,i_lt_axi_s_arregion,,,N/A
,,,,,,,
x,,0,europa.u_aipu.u_sys_spm_p,i_lt_axi_s_awregion,,,N/A
x,,0,europa.u_aipu.u_sys_spm_p,i_lt_axi_s_awuser,,,N/A
x,,0,europa.u_aipu.u_sys_spm_p,i_lt_axi_s_wuser,,,N/A
x,,0,europa.u_aipu.u_sys_spm_p,i_lt_axi_s_aruser,,,N/A
x,,0,europa.u_aipu.u_sys_spm_p,i_lt_axi_s_arregion,,,N/A
